"gene","mean_spearman","combined_p"
"AC005180.1",-0.0147174017643991,8.08617269254519e-08
"AC005180.2",-0.00821817076931504,0.00507108807190576
"AC005197.1",0.00507227496649926,0.00307499600582256
"AC005208.1",-0.0334271793458892,6.93889390390723e-15
"AC005209.1",0.00570222570575084,0.144530361966975
"AC005220.1",0.0237464027063519,1.85684800868557e-13
"AC005224.1",-0.00746317680492626,0.0760997679132824
"AC005224.2",0.00319750417630881,0.000109637981914323
"AC005224.3",-0.00254211873741612,0.000850176927407742
"AC005225.1",0.000979415388307942,0.448263368279
"AC005225.2",-0.00981653577147639,3.5527136788005e-15
"AC005225.3",-0.0116892392947691,3.91777018697304e-05
"AC005229.4",0.0129573442146439,0.000621349875380928
"AC005229.5",0.00939781040545025,0.00108737699327943
"AC005232.1",0.00136689450653781,0.662513729410319
"AC005234.1",-0.00330036099931259,0.0525050628108202
"AC005234.2",-0.0140219635094584,0.00173575486053351
"AC005237.1",-0.0236920218140394,5.40703883888938e-08
"AC005244.2",-0.00282845342780214,0.584012836532746
"AC005252.4",-0.00262472041308739,0.111009178209837
"AC005253.1",-0.00466409873548656,0.555816177338874
"AC005253.2",0.000932072216075681,0.477465171421782
"AC005258.2",-0.00204632501861008,0.616878062450237
"AC005261.1",0.00238881133624776,4.26288586974355e-06
"AC005261.2",0.00444516819228404,0.597980703498812
"AC005261.3",-0.0074857990401327,0.258176923882738
"AC005262.2",-0.000562716433762977,0.157372804994571
"AC005264.1",-0.0138356831540877,0.00390150138434614
"AC005277.1",-0.0020676404840451,0.834626070085535
"AC005277.2",-0.00138468550983891,0.381234995940513
"AC005280.1",-0.00347030297867342,1.23498521574783e-05
"AC005280.2",-0.0175473817703001,0.000767538081421992
"AC005281.1",0.0194048107291956,5.791292153845e-05
"AC005288.1",0.016619400900462,0.000147364829786167
"AC005291.1",-0.0280449270036957,6.15898648914648e-07
"AC005291.2",-0.0376877925057887,8.54871728961371e-15
"AC005293.1",-0.0107857384446429,0.00147768747217913
"AC005301.2",0.0104920065925475,0.0473310183700368
"AC005304.1",0.000505923236112124,0.489150362657913
"AC005304.2",0.000973450835100451,0.995234605302685
"AC005304.3",0.00757020276686684,0.0787509915785502
"AC005306.1",-0.0163343027806903,1.02824075809416e-07
"AC005307.1",-0.00976211787583218,6.10829704039695e-07
"AC005323.1",-0.0365386326663576,7.04991620636974e-15
"AC005323.2",-0.053010633924109,6.77236045021345e-15
"AC005324.1",0.0105234490307781,0.00596799084425292
"AC005324.2",0.0022155650846939,0.377113236595427
"AC005324.5",-0.00250170131821728,0.457574384993478
"AC005329.1",-0.000222187200734966,0.723456851189755
"AC005329.2",0.00050451707863033,0.27170739342533
"AC005329.3",-0.0062266466788409,0.178680728035685
"AC005330.1",-1.66781171149845e-05,0.483652755685612
"AC005332.1",0.00345895311957947,0.0028603862517419
"AC005332.2",0.045515641927306,3.5527136788005e-15
"AC005332.3",0.0152746071350012,0.000247772530212687
"AC005332.4",0.02624848300805,4.22661905474797e-13
"AC005332.5",0.0406311092932793,7.04991620636974e-15
"AC005332.6",0.0760390894530512,1.77635683940025e-15
"AC005332.7",0.0112064932686627,0.000114770533983288
"AC005339.1",-0.00784529115096612,0.130660283243134
"AC005342.1",0.024512906129609,1.03292145059442e-07
"AC005342.2",-0.0503333045294226,3.5527136788005e-15
"AC005343.1",-0.00490032155508632,0.874774732285896
"AC005343.4",-0.0328080857715338,3.83026943495679e-15
"AC005344.1",-0.00082979415795174,0.0354639889198496
"AC005355.1",-0.12854022093947,9.99200722162641e-16
"AC005358.1",-0.00103038445175252,0.0567854868530423
"AC005358.2",0.0040512426286738,0.0190219411287814
"AC005363.2",0.0173139721091787,2.8153590569957e-11
"AC005381.1",-0.00847625451190849,3.52957718607882e-10
"AC005383.1",-0.00524614391794982,0.35383703315501
"AC005387.1",-0.000859143044445113,0.997894381044485
"AC005387.2",-0.0101114565996359,0.145477447168313
"AC005391.1",-0.00495932260480066,0.0114290490700157
"AC005392.1",-0.00281195759271553,0.797044542347876
"AC005392.2",-0.000445670890340209,0.607290416499445
"AC005392.3",0.00321294680623444,0.257706549819989
"AC005393.1",-0.0173302095067659,0.000213726268861902
"AC005394.1",-0.0149630486994974,1.91709242924887e-09
"AC005400.1",0.0160286219402482,7.04991620636974e-15
"AC005410.2",0.00370980995374015,1.93439245732563e-07
"AC005414.1",-0.0108490543624826,0.000123574682147742
"AC005476.2",-0.021200859692545,3.33066907387547e-14
"AC005479.1",0.0216945852816134,4.12859773973873e-06
"AC005479.2",-0.00754786933668495,0.119282068407961
"AC005480.1",0.0113719231816063,3.94475234394287e-06
"AC005481.1",1.27518859464282e-06,0.0116208265422479
"AC005482.1",-0.0488143947182572,1.38777878078145e-15
"AC005486.1",-0.00204326268955184,0.120778103480789
"AC005487.1",0.0273809744866055,5.57777823928518e-09
"AC005495.2",-0.000193860540705342,0.918512575310886
"AC005498.1",-0.0110712047876155,0.326209108779937
"AC005498.2",-0.00659372579079973,0.0118732546047735
"AC005498.3",0.0105858816064482,3.20967782191373e-06
"AC005518.1",0.00756619266846487,0.0118786679122888
"AC005519.1",-0.000703253615566975,0.00265576670814188
"AC005520.2",0.00865536984871011,0.000180517365404698
"AC005520.3",-0.00494522646549679,0.0448000289640763
"AC005520.5",0.0102449316997092,0.00363694286923411
"AC005522.1",-0.000190284848802985,0.819381151478027
"AC005523.1",0.00650092342616381,0.000151998148866017
"AC005523.2",0.00618052647152315,0.106732257489778
"AC005529.1",-0.0117193292470677,0.0012145487636735
"AC005532.1",-0.0458158640558781,7.04991620636974e-15
"AC005534.1",-0.0226908844413624,7.35649319238973e-11
"AC005537.1",-0.0870569535064897,1.77635683940025e-15
"AC005538.1",0.00232627140836585,0.816378976019833
"AC005540.1",0.0143211712879417,0.000281105533140147
"AC005544.1",-0.0016620852102483,0.0309506008620327
"AC005544.2",0.00245368709908159,0.205913408621377
"AC005546.1",-0.016050497791046,0.000244988928186252
"AC005548.1",0.00673928184507135,0.124476211530618
"AC005549.1",0.00234490622036166,0.857133143301892
"AC005550.1",0.00427879299489296,0.093803607400817
"AC005550.2",0.00438347055498851,0.111538470428433
"AC005551.1",-0.00137771770113543,0.341686506900549
"AC005552.1",0.0054224270393574,0.0237846982384752
"AC005562.1",-0.0154754776765066,1.11528590251986e-08
"AC005580.1",0.0148311231552699,7.04991620636974e-15
"AC005586.1",0.0319742809055074,1.62165035899609e-07
"AC005586.2",-0.0233683995235632,1.14400646409329e-05
"AC005592.1",0.011425552753593,0.0004325726398553
"AC005592.2",0.00262695248430787,0.00139386813882786
"AC005594.1",0.00096509386947211,0.124138648369388
"AC005597.1",-0.000597144754699295,0.100738988201921
"AC005599.1",-0.0017623169695211,0.0873985918939946
"AC005606.1",-0.00123611704006312,0.868236497762676
"AC005606.2",-0.00241969121149719,0.15331945578196
"AC005609.1",0.0025762296415185,0.244443635633436
"AC005609.3",0.00819537932298999,0.947936572791834
"AC005609.4",-0.00302956790708099,0.0614257896171756
"AC005609.5",-0.00558313713482524,0.000150622875576212
"AC005614.1",-0.00503335197173905,0.0791209065837146
"AC005616.1",0.00197687502463012,0.202912463421898
"AC005618.1",0.0518401542142832,2.94209101525666e-15
"AC005618.2",-0.000119094966333096,0.635006677557567
"AC005618.3",-0.00435273896934311,0.286136717633498
"AC005618.4",0.0156715860951584,0.0206955208166791
"AC005632.3",-0.0578843514961827,1.77635683940025e-15
"AC005632.5",-0.0021905800569993,0.903830966529323
"AC005632.6",-0.00160175784409237,0.786226533209612
"AC005670.1",0.0109365257249959,0.000433138548786127
"AC005670.3",0.00700887534901569,7.04991620636974e-15
"AC005674.1",-0.0020450501551555,0.392383177692412
"AC005674.2",0.0143220129703627,1.47713502484659e-05
"AC005682.2",0.00540212319506797,0.172109455336802
"AC005692.1",-0.00376673253595502,0.770548746448082
"AC005692.2",-0.000361142539570369,0.01888555186008
"AC005692.3",5.53785386235603e-05,0.00911942216953221
"AC005695.1",-0.00691247247616075,0.0100120661380967
"AC005695.2",-0.0004307066474253,0.13195294717633
"AC005695.3",-0.00541463259032273,0.564662417274783
"AC005696.1",-0.00427713641579398,0.0787637344434506
"AC005696.2",0.0153237261089707,1.31949456416702e-07
"AC005696.3",-0.00123866938837106,0.252427928443634
"AC005696.4",-0.0220633967353478,3.88344091384329e-07
"AC005697.2",0.00140432214304235,0.151077485569513
"AC005699.1",-0.0101438744564708,0.0318067586803345
"AC005703.1",-0.00504319219356232,0.341948525818882
"AC005703.2",-0.00629444014080761,0.0373025312945997
"AC005703.3",-0.00266026013355005,0.0441290435747612
"AC005703.4",-0.00739615842830067,9.49613128058968e-05
"AC005703.7",-0.00200568013051589,6.78607021942224e-05
"AC005722.3",-0.00388180765198235,0.00845053672905327
"AC005725.1",0.00788410021678627,0.0461512234384659
"AC005726.1",-0.0220015878888354,3.84584031287716e-11
"AC005726.2",0.00574046327426825,0.00988510978886104
"AC005726.3",-0.0261122230885924,2.34369959734027e-06
"AC005726.4",-0.000877207772960436,0.402322295467624
"AC005726.5",-0.000420671570433506,0.209525225921606
"AC005730.2",-0.00763448004274597,0.000302594770971942
"AC005730.3",-0.00573085779648751,2.47401940767222e-06
"AC005736.1",-0.0238463661507406,1.69864122767649e-14
"AC005736.2",-0.00563113483741642,0.534908771559182
"AC005740.3",-1.11266968973832e-05,0.673471713957412
"AC005740.4",-0.0085744979327876,0.230450149110395
"AC005740.5",0.108259602694998,9.99200722162641e-16
"AC005746.1",-0.0130979120450921,0.0279335080890659
"AC005746.2",-0.00285054730099801,0.00218939086808473
"AC005746.3",-0.00532787723310426,0.61816713404956
"AC005753.1",0.00383837634617614,0.023946477359939
"AC005753.2",0.0836477215664644,1.38777878078145e-15
"AC005753.3",0.0442112115027862,6.7168492989822e-15
"AC005757.1",-0.00235172768096172,0.358610917926228
"AC005759.1",-0.00499042154731646,2.89286150589874e-10
"AC005772.1",-0.0021326586580929,0.44890855925066
"AC005772.2",-0.00470163373847528,0.565382495780587
"AC005774.2",-0.00514776414827055,0.0221772293643614
"AC005775.1",-0.0168708174872844,0.000248962496105398
"AC005776.2",-0.00226803122951431,0.051865028068511
"AC005785.1",-0.0135079227176043,0.00357403845714216
"AC005786.2",0.00152341607778883,0.188448500685802
"AC005786.3",0.0148733071998117,7.2641892501224e-13
"AC005789.1",-0.00978990842119495,0.0287634321638134
"AC005790.1",0.00470607781016321,0.0921069623686991
"AC005803.1",0.00144487368423486,0.24365589253661
"AC005808.1",-0.00804909586741134,0.0306100332995868
"AC005821.1",-0.0256459063733547,7.04991620636974e-15
"AC005821.2",-0.00718865930081669,0.463394539552719
"AC005823.1",0.00111966968693296,0.797101371952068
"AC005823.2",0.000806846084740382,0.850702457305512
"AC005828.1",-0.0133547039076016,6.81238399025119e-12
"AC005828.2",-0.00419170184498345,0.232712123461548
"AC005828.3",-0.0176988178635632,3.48988837828301e-10
"AC005828.4",-0.00383136186884494,0.021177100817441
"AC005828.5",-0.000577506228577609,0.75204767269085
"AC005832.1",-0.00115681596447903,0.439801073113567
"AC005833.2",-0.00565048356435057,1.11820829262754e-08
"AC005837.1",0.00789413555958136,0.000281854284957028
"AC005837.4",-0.00681528145597492,0.0190175715307513
"AC005838.2",-0.0058210731987781,0.497847944826982
"AC005840.2",0.00418580356273499,0.940970294838205
"AC005840.4",-0.0115006101588162,0.0248466665956872
"AC005841.1",-0.00958744185374681,0.00419937189022551
"AC005842.1",-0.00621678632128726,4.16431612831891e-06
"AC005845.1",0.000740426122386742,0.801213363864198
"AC005856.1",-0.00443175883640712,2.17636829835666e-07
"AC005863.1",0.00127960100013274,0.884574197565041
"AC005865.2",-0.0209064513032336,7.04991620636974e-15
"AC005871.1",0.000194151151873694,0.899769835775648
"AC005871.2",-0.00541681551782714,0.301236196728535
"AC005884.1",-0.00752276409670502,0.00845675076103031
"AC005884.2",-0.00113461784091149,0.882134515776345
"AC005888.1",-0.0011288237399559,4.80268713687337e-10
"AC005899.1",-0.00229359331886987,5.08980510072199e-07
"AC005899.3",-0.00955061637213416,0.015314724502605
"AC005899.5",-0.00671085069439272,0.000325089551377333
"AC005899.6",-0.0136472031942517,0.00575558272893151
"AC005899.7",-0.013660987841589,4.74983941067819e-11
"AC005899.8",0.0138581634590303,0.000391337099841849
"AC005906.2",-0.115238618375837,1.38777878078145e-15
"AC005906.3",0.0121483980924985,0.0448735827935611
"AC005908.2",0.0043282321218827,0.934542758793718
"AC005908.3",0.032006110945606,7.04991620636974e-15
"AC005909.1",0.00196278655158205,0.00607028269701615
"AC005909.2",0.0218593961399468,7.04991620636974e-15
"AC005911.1",-0.0129631043973723,0.013438128265383
"AC005912.2",-0.00350414460068945,0.139021168517647
"AC005914.1",-0.0022830909420892,0.269376363372588
"AC005920.1",0.00985879663520169,0.00700458335251575
"AC005920.2",0.000538282120310629,0.0227762622214039
"AC005920.3",-0.00363234375221564,0.174472811297864
"AC005920.4",0.00509945603077925,0.14844497654913
"AC005921.2",-0.00182248165678486,0.334573605444636
"AC005921.4",-0.00159942831706114,0.00171556462054812
"AC005944.1",-0.00268158206054177,0.643653813797868
"AC005954.1",-0.00749741325837512,0.0179660636612698
"AC005954.2",0.00215613911016199,0.628392414910502
"AC005962.1",-0.019436194790861,3.21471534053819e-06
"AC005962.2",0.0139148274002399,0.0116004199777586
"AC005972.3",-0.104439366317274,1.11022302462516e-15
"AC005993.1",-0.0218159166079752,1.68146180312689e-08
"AC005996.1",-0.00270172122401606,0.451655765487302
"AC005998.1",0.0258301493166166,2.24639103330038e-06
"AC005999.1",0.0262380147735602,2.29169166737764e-06
"AC005999.2",0.21461903352777,9.99200722162641e-16
"AC006001.2",-0.0283788760061525,7.04991620636974e-15
"AC006003.1",-0.0619235437250762,2.1094237467878e-15
"AC006004.1",-0.00138258889020673,0.225444677031177
"AC006007.1",0.00610244342662898,0.00605004157894651
"AC006008.1",-0.0671936632858099,1.55431223447522e-15
"AC006013.1",-0.00039025101936459,0.819652381972449
"AC006017.1",-0.00336339193150907,0.860103425218968
"AC006019.1",0.000362128879474787,2.37683104431508e-05
"AC006019.2",-0.0128211356646519,4.86543638933412e-07
"AC006019.3",0.0226437865874158,3.71905132579009e-06
"AC006026.3",0.00429972399240681,0.00923292007194448
"AC006027.1",-0.00429431247340346,0.00110096412740246
"AC006033.2",-0.00597709889950308,0.461674559765566
"AC006040.1",-0.00278561216959261,0.379531893402235
"AC006041.1",0.000875649830501885,0.0666702361857152
"AC006041.2",0.00132434557388619,1.70044353042798e-08
"AC006042.1",0.00280683014345033,0.182180536980032
"AC006042.2",0.0163492131998378,5.53336353903422e-07
"AC006042.4",0.00439151123360805,0.279512509883424
"AC006043.1",-0.0152219050664043,0.00271772014412586
"AC006058.1",-0.114695370496818,1.38777878078145e-15
"AC006058.2",0.00260080586428493,0.565850602218823
"AC006058.3",0.00306870848394683,0.106286736876505
"AC006059.1",-0.000914339685555132,4.40880622398776e-07
"AC006059.4",0.00296030260487508,0.0646453691853769
"AC006059.5",-0.0135007180108083,0.000999259261503183
"AC006062.1",-0.00374475925424444,0.126192394021488
"AC006063.1",-4.97335433299774e-06,0.00151112481194549
"AC006063.2",-0.046540777821044,2.33146835171283e-15
"AC006063.3",-0.0119706743518369,0.000311114316378147
"AC006063.4",-0.00405612447734013,0.000837814828083594
"AC006064.1",0.000587653052057199,0.307599598233452
"AC006064.2",-0.00640796988449944,0.275068303220941
"AC006064.3",0.0315660012298731,9.36719479760484e-10
"AC006064.4",-0.00418307047220989,0.058436978517
"AC006064.5",-0.0171257254315821,9.90721314925169e-06
"AC006065.4",0.0082598607533351,0.00261972932425109
"AC006076.1",0.000428456147973086,0.894866137139914
"AC006111.1",-0.0155481266838123,0.00121784877134523
"AC006111.2",-0.0107280866710183,0.00942316097098395
"AC006111.3",-0.00120614203955723,0.262174931592177
"AC006112.1",0.0239856811370327,1.37168054692438e-13
"AC006115.2",-0.0356964618083071,7.04991620636974e-15
"AC006116.10",0.000746705792618041,0.173708292285864
"AC006116.11",-0.00815014629161403,0.000888325469511952
"AC006116.4",0.000795004392356447,0.484765957855005
"AC006116.5",-0.0221098056183983,6.03654097264261e-08
"AC006116.6",-0.0237004683538022,1.05955878820785e-06
"AC006116.8",-0.00421655333747881,0.074653220846271
"AC006116.9",0.00157705780707478,0.00204469384549977
"AC006130.1",-0.000828082158933516,0.0182525780368077
"AC006130.3",-0.016333825302945,2.4633123280049e-06
"AC006141.1",-0.0637090686833215,2.33146835171283e-15
"AC006144.2",-0.0125952303736017,5.44063844531983e-08
"AC006145.1",0.00759337321864173,3.10954551049347e-05
"AC006146.1",-0.0014497684898693,0.725098300724096
"AC006148.1",-0.0219990919882459,1.77635683940025e-15
"AC006148.2",0.00199040148108731,0.129469393889152
"AC006150.1",-0.0208474200115315,1.47208706335888e-09
"AC006157.1",-0.00867454780707727,0.0398001440468373
"AC006159.1",-0.0037852388631054,0.386868388911598
"AC006160.1",-0.00369227723382125,0.314769433816847
"AC006197.2",0.0148322464343611,0.0010652791198672
"AC006205.1",-0.00710121306550434,0.332344866912616
"AC006205.2",0.000803343586731333,0.492544881886673
"AC006206.1",-0.00275694120538341,0.220530975588507
"AC006206.2",-0.0104194797484853,0.00938577597832146
"AC006207.1",-0.0275973344850978,7.04991620636974e-15
"AC006213.1",0.00141463114188908,0.0575005998846311
"AC006213.2",0.0298976451910163,6.27276008913213e-15
"AC006213.3",-0.0244067380981181,3.93280186195e-10
"AC006213.4",-0.0208121036532479,4.76305270552535e-06
"AC006213.5",-0.00245241538958921,0.21006013889455
"AC006213.7",-0.00329296287864062,0.00494279668634334
"AC006230.1",-0.00344446535172579,2.60266497242867e-09
"AC006237.1",-0.00759311058963058,0.271125447343472
"AC006238.1",-0.00313629040587254,0.0881478350381079
"AC006238.2",-0.00208593243907285,0.0152666268551395
"AC006249.1",0.00277864332932212,9.98237166205396e-07
"AC006252.1",0.0070322225429971,0.00319263495021227
"AC006262.1",0.00769179499531045,7.04991620636974e-15
"AC006262.2",0.0110446984415997,0.0242002282699404
"AC006270.1",-0.0219498831759019,6.84896583891259e-13
"AC006272.1",-0.000112382197763016,0.985648784006581
"AC006273.1",-0.00480200159880669,0.838537325121619
"AC006288.1",-0.00177840447385544,0.00136852937308696
"AC006296.1",0.000719368378213662,0.328810252103685
"AC006296.2",0.0161106466775658,0.00363124615605531
"AC006296.3",0.0482468000251656,3.33066907387547e-15
